method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
QDEIM,3,0.9999,19,21,21,236,3.578230379,0.0001496840373895068
clsQDEIM,3,0.9999,19,21,21,236,3.650503071,0.001323915289183253
SOPT,3,0.9999,19,21,21,241,3.644202309,0.0001036814213183786
clsSOPT,3,0.9999,19,21,21,241,3.903969644,0.0001553457026375044
QDEIM,3,0.9999,19,21,21,241,3.637180332,0.0001114015760982701
clsQDEIM,3,0.9999,19,21,21,241,3.676897671,0.001338435564418646
SOPT,3,0.9999,19,21,21,246,3.682285827,0.0002429874683761135
clsSOPT,3,0.9999,19,21,21,246,3.972155805,0.0001553457026375068
QDEIM,3,0.9999,19,21,21,246,3.931008695,8.313722028099031e-05
clsQDEIM,3,0.9999,19,21,21,246,3.711819325,0.001315229368716894
SOPT,3,0.9999,19,21,21,251,4.481420896,0.0001980065990010424
clsSOPT,3,0.9999,19,21,21,251,4.002972286,0.0001553457026373138
QDEIM,3,0.9999,19,21,21,251,3.838486184,0.0002642866103055945
clsQDEIM,3,0.9999,19,21,21,251,4.686839317,0.001280388313878504
SOPT,3,0.9999,19,21,21,256,4.217904733,0.0001307813518270637
clsSOPT,3,0.9999,19,21,21,256,5.489963477,0.0001553457026375052
QDEIM,3,0.9999,19,21,21,256,3.968543148,0.0002430500498236052
clsQDEIM,3,0.9999,19,21,21,256,4.413259094,0.00118849565793259
SOPT,3,0.9999,19,21,21,261,4.261262897,0.0002426991433708032
clsSOPT,3,0.9999,19,21,21,261,4.206493839,0.0001557929774400882
QDEIM,3,0.9999,19,21,21,261,4.248750039,0.0002406762013095103
clsQDEIM,3,0.9999,19,21,21,261,3.952089492,0.001228972558764884
SOPT,3,0.9999,19,21,21,266,7.300234382,0.0002594937167412627
clsSOPT,3,0.9999,19,21,21,266,4.241595397,0.000157785759722023
QDEIM,3,0.9999,19,21,21,266,3.865821686,0.0002720258040878853
clsQDEIM,3,0.9999,19,21,21,266,3.910345927,0.001210699038186948
SOPT,3,0.9999,19,21,21,271,4.033708318,0.0002234396756527172
clsSOPT,3,0.9999,19,21,21,271,4.367656977,0.0001588823407156026
QDEIM,3,0.9999,19,21,21,271,3.909723217,0.0002600118985718572
clsQDEIM,3,0.9999,19,21,21,271,3.930241206,0.001166556394752409
SOPT,4,0.99999,24,27,27,32,0.99326561,0.007887758844400851
clsSOPT,4,0.99999,24,27,27,32,0.978868784,0.006277258813631401
QDEIM,4,0.99999,24,27,27,32,0.9586568,0.003189256191765249
clsQDEIM,4,0.99999,24,27,27,32,0.952693911,0.0006832761599443719
SOPT,4,0.99999,24,27,27,37,1.049595709,0.006393552410525404
clsSOPT,4,0.99999,24,27,27,37,1.062848816,0.00705205214612985
QDEIM,4,0.99999,24,27,27,37,1.057709675,0.002024658372806224
clsQDEIM,4,0.99999,24,27,27,37,1.059085988,0.002157516217952522
SOPT,4,0.99999,24,27,27,42,1.152006635,0.004617694252451909
clsSOPT,4,0.99999,24,27,27,42,1.153225807,0.006583075152578373
QDEIM,4,0.99999,24,27,27,42,1.144254415,0.002277865421693438
clsQDEIM,4,0.99999,24,27,27,42,1.136358665,0.003333296601476825
SOPT,4,0.99999,24,27,27,47,1.246816425,0.002703816343031115
clsSOPT,4,0.99999,24,27,27,47,1.232447805,0.001830902077589511
QDEIM,4,0.99999,24,27,27,47,1.250026211,0.002161792109669821
clsQDEIM,4,0.99999,24,27,27,47,1.217865601,0.003541134074401236
SOPT,4,0.99999,24,27,27,52,1.322030646,0.002066639355926609
clsSOPT,4,0.99999,24,27,27,52,1.32486415,0.002104307956172101
QDEIM,4,0.99999,24,27,27,52,1.322022662,0.002060686762822572
clsQDEIM,4,0.99999,24,27,27,52,1.322074574,0.006598576469666492
SOPT,4,0.99999,24,27,27,57,1.40228267,0.002171942609143301
clsSOPT,4,0.99999,24,27,27,57,1.416889848,0.001393644263559461
QDEIM,4,0.99999,24,27,27,57,1.405623421,0.002674558255530122
clsQDEIM,4,0.99999,24,27,27,57,1.394791659,0.001812784784037722
SOPT,4,0.99999,24,27,27,62,1.497754916,0.002365740000794347
clsSOPT,4,0.99999,24,27,27,62,1.527413734,0.001103418543389189
QDEIM,4,0.99999,24,27,27,62,1.503874133,0.002349872528688075
clsQDEIM,4,0.99999,24,27,27,62,1.512001969,0.003921589147117182
SOPT,4,0.99999,24,27,27,67,1.592531219,0.002019412036646073
clsSOPT,4,0.99999,24,27,27,67,1.583970455,0.0007728094411330749
QDEIM,4,0.99999,24,27,27,67,1.552369726,0.002237808175828756
clsQDEIM,4,0.99999,24,27,27,67,1.579423714,0.003897240190853294
SOPT,4,0.99999,24,27,27,72,1.662340537,0.001383310135153922
clsSOPT,4,0.99999,24,27,27,72,1.675557106,9.765475811914467e-05
QDEIM,4,0.99999,24,27,27,72,1.625201555,0.002346191564565485
clsQDEIM,4,0.99999,24,27,27,72,1.674897445,0.003700897514800231
SOPT,4,0.99999,24,27,27,77,1.751841145,0.001870044883029166
clsSOPT,4,0.99999,24,27,27,77,1.747925703,0.0004511652082500602
QDEIM,4,0.99999,24,27,27,77,1.69954894,0.001964250817863333
clsQDEIM,4,0.99999,24,27,27,77,1.7576254,0.003574486317996244
SOPT,4,0.99999,24,27,27,82,1.838612283,0.001369420632442646
clsSOPT,4,0.99999,24,27,27,82,1.837928472,0.0003284916019467486
QDEIM,4,0.99999,24,27,27,82,1.762002392,0.001860179727535764
clsQDEIM,4,0.99999,24,27,27,82,1.82493223,0.003735277727619162
SOPT,4,0.99999,24,27,27,87,1.879724919,0.001131763722366952
clsSOPT,4,0.99999,24,27,27,87,1.928773055,0.001924003659141748
QDEIM,4,0.99999,24,27,27,87,1.843694532,0.002292083692188011
clsQDEIM,4,0.99999,24,27,27,87,1.911361524,0.004434763906305883
SOPT,4,0.99999,24,27,27,92,1.970424158,0.001779189193286656
clsSOPT,4,0.99999,24,27,27,92,2.99495817,0.001076574751141793
QDEIM,4,0.99999,24,27,27,92,4.009783704,0.002413896350075039
clsQDEIM,4,0.99999,24,27,27,92,1.993539464,0.005550937899032151
SOPT,4,0.99999,24,27,27,97,2.032692695,0.001544440409131028
clsSOPT,4,0.99999,24,27,27,97,2.088226142,0.0004287051686798417
QDEIM,4,0.99999,24,27,27,97,1.995628005,0.002207102576734191
clsQDEIM,4,0.99999,24,27,27,97,2.059000894,0.00586995088756071
SOPT,4,0.99999,24,27,27,102,2.099666909,0.001276814919934021
clsSOPT,4,0.99999,24,27,27,102,2.166520008,0.0002626003303448649
QDEIM,4,0.99999,24,27,27,102,2.039330745,0.002284995810965547
clsQDEIM,4,0.99999,24,27,27,102,2.13934676,0.005888714088602775
SOPT,4,0.99999,24,27,27,107,2.154984065,0.001099219151333771
clsSOPT,4,0.99999,24,27,27,107,2.24641616,0.0005692147000707753
QDEIM,4,0.99999,24,27,27,107,2.095095515,0.002341165647755033
clsQDEIM,4,0.99999,24,27,27,107,2.240977651,0.005954623681927219
SOPT,4,0.99999,24,27,27,112,2.207887579,0.000862235294151665
clsSOPT,4,0.99999,24,27,27,112,2.328825992,0.0004259852999302244
QDEIM,4,0.99999,24,27,27,112,2.170601739,0.003552313215451224
clsQDEIM,4,0.99999,24,27,27,112,2.283466695,0.006615356740237947
SOPT,4,0.99999,24,27,27,117,2.280797668,0.0009991975048945941
clsSOPT,4,0.99999,24,27,27,117,2.397198036,0.0001356535294725821
QDEIM,4,0.99999,24,27,27,117,2.220446938,0.003677873647435966
clsQDEIM,4,0.99999,24,27,27,117,2.345850595,0.006764300260720185
SOPT,4,0.99999,24,27,27,122,2.396004857,0.0002034404527425007
clsSOPT,4,0.99999,24,27,27,122,2.482063698,0.001289115497178011
QDEIM,4,0.99999,24,27,27,122,2.291805881,0.00384952272239008
clsQDEIM,4,0.99999,24,27,27,122,2.417057325,0.007880756490304472
SOPT,4,0.99999,24,27,27,127,2.439353445,0.0003984903066571283
clsSOPT,4,0.99999,24,27,27,127,2.919616127,0.001102005296286299
QDEIM,4,0.99999,24,27,27,127,2.363998365,0.003776693456538123
clsQDEIM,4,0.99999,24,27,27,127,2.926523651,0.008674469081894003
SOPT,4,0.99999,24,27,27,132,4.013591405,0.0002007799379517891
clsSOPT,4,0.99999,24,27,27,132,2.633742164,0.000571254159683553
QDEIM,4,0.99999,24,27,27,132,2.472807201,0.003645288442673576
clsQDEIM,4,0.99999,24,27,27,132,2.569905524,0.008611540752355535
SOPT,4,0.99999,24,27,27,137,2.598965324,0.0004029393380382983
clsSOPT,4,0.99999,24,27,27,137,2.701009156,0.000209216357176603
QDEIM,4,0.99999,24,27,27,137,2.451859405,0.003743552590084338
clsQDEIM,4,0.99999,24,27,27,137,2.59492126,0.008546605375790158
SOPT,4,0.99999,24,27,27,142,2.850703173,0.0007472535055460789
clsSOPT,4,0.99999,24,27,27,142,5.531559376,7.713777252197806e-05
QDEIM,4,0.99999,24,27,27,142,2.814156171,0.004941505034903632
clsQDEIM,4,0.99999,24,27,27,142,2.717318369,0.008859586435090145
SOPT,4,0.99999,24,27,27,147,2.731466311,0.000384940628375855
clsSOPT,4,0.99999,24,27,27,147,2.845726946,0.0001957055088472077
QDEIM,4,0.99999,24,27,27,147,2.625195762,0.004916183548691087
clsQDEIM,4,0.99999,24,27,27,147,2.729550313,0.008120671638230652
SOPT,4,0.99999,24,27,27,152,2.785114035,3.813496529821889e-05
clsSOPT,4,0.99999,24,27,27,152,2.926005475,0.0002090315199725425
QDEIM,4,0.99999,24,27,27,152,2.691370914,0.00497668992493683
clsQDEIM,4,0.99999,24,27,27,152,2.78824819,0.008365149808458998
SOPT,4,0.99999,24,27,27,157,2.8837437,0.0001851434526796355
clsSOPT,4,0.99999,24,27,27,157,2.986081939,0.000293771891674889
QDEIM,4,0.99999,24,27,27,157,3.03004895,0.005017041927582054
clsQDEIM,4,0.99999,24,27,27,157,2.840184401,0.008041561259553973
SOPT,4,0.99999,24,27,27,162,3.054624654,0.0004130791698651187
clsSOPT,4,0.99999,24,27,27,162,3.115071948,0.0005905162246279678
QDEIM,4,0.99999,24,27,27,162,2.836473227,0.006716537069149125
clsQDEIM,4,0.99999,24,27,27,162,2.932005105,0.01062615788469494
SOPT,4,0.99999,24,27,27,167,3.029791129,0.0003594852740475169
clsSOPT,4,0.99999,24,27,27,167,3.163358991,0.0008269679641862038
QDEIM,4,0.99999,24,27,27,167,2.84844167,0.006548639941442181
clsQDEIM,4,0.99999,24,27,27,167,3.05369183,0.01127501980676918
SOPT,4,0.99999,24,27,27,172,3.133856899,8.725096051881815e-05
clsSOPT,4,0.99999,24,27,27,172,3.259945263,0.0006738271074501452
QDEIM,4,0.99999,24,27,27,172,2.932678378,0.006799123076195119
clsQDEIM,4,0.99999,24,27,27,172,3.970048187,0.01124674943922937
SOPT,4,0.99999,24,27,27,177,3.217232704,0.0002133718468191765
clsSOPT,4,0.99999,24,27,27,177,3.273300662,0.0004228170543696103
QDEIM,4,0.99999,24,27,27,177,2.987572535,0.006822450469615104
clsQDEIM,4,0.99999,24,27,27,177,3.125279924,0.01129679289721885
SOPT,4,0.99999,24,27,27,182,3.25949526,5.155100082924634e-05
clsSOPT,4,0.99999,24,27,27,182,3.374403605,0.0004713819810933357
QDEIM,4,0.99999,24,27,27,182,3.016686048,0.006974700304400402
clsQDEIM,4,0.99999,24,27,27,182,3.192488648,0.01130504606021958
SOPT,4,0.99999,24,27,27,187,4.725015643,0.0003369763057186773
clsSOPT,4,0.99999,24,27,27,187,3.430690653,0.0003702415784428527
QDEIM,4,0.99999,24,27,27,187,3.100284918,0.00682994166962792
clsQDEIM,4,0.99999,24,27,27,187,3.251029253,0.009291942925405075
SOPT,4,0.99999,24,27,27,192,3.407340302,0.0005109642108021134
clsSOPT,4,0.99999,24,27,27,192,3.476280026,0.0005342999528145292
QDEIM,4,0.99999,24,27,27,192,3.19702727,0.006852256135984774
clsQDEIM,4,0.99999,24,27,27,192,3.341628874,0.008295730530531967
SOPT,4,0.99999,24,27,27,197,3.440549338,0.000679793308463405
clsSOPT,4,0.99999,24,27,27,197,3.539142371,0.000395944569768327
QDEIM,4,0.99999,24,27,27,197,3.272368439,0.006710215083637327
clsQDEIM,4,0.99999,24,27,27,197,3.412011182,0.008520972926114255
SOPT,4,0.99999,24,27,27,202,3.541531774,0.0008008844596479486
clsSOPT,4,0.99999,24,27,27,202,3.621705275,0.0001353078757533791
QDEIM,4,0.99999,24,27,27,202,3.347166121,0.001325616142241856
clsQDEIM,4,0.99999,24,27,27,202,3.504813698,0.008926129512025479
SOPT,4,0.99999,24,27,27,207,3.599430389,0.0008672091826763414
clsSOPT,4,0.99999,24,27,27,207,3.681870814,4.911996462294305e-05
QDEIM,4,0.99999,24,27,27,207,3.377979492,0.001344978292056859
clsQDEIM,4,0.99999,24,27,27,207,3.575021904,0.008933456051555426
SOPT,4,0.99999,24,27,27,212,3.714255165,0.0008672091826763464
clsSOPT,4,0.99999,24,27,27,212,3.748660191,0.0003761733402095192
QDEIM,4,0.99999,24,27,27,212,3.421203045,0.002972000266626587
clsQDEIM,4,0.99999,24,27,27,212,3.674061324,0.008864479113296232
SOPT,4,0.99999,24,27,27,217,3.740670847,0.0008672091826761203
clsSOPT,4,0.99999,24,27,27,217,3.825761129,0.0003575890215231223
QDEIM,4,0.99999,24,27,27,217,3.524279432,0.003728518995052765
clsQDEIM,4,0.99999,24,27,27,217,3.726944987,0.008831093668568544
SOPT,4,0.99999,24,27,27,222,3.807148232,0.0008672091826763448
clsSOPT,4,0.99999,24,27,27,222,4.069067028,0.0005158062118928614
QDEIM,4,0.99999,24,27,27,222,3.596402739,0.003410663071023176
clsQDEIM,4,0.99999,24,27,27,222,3.807609285,0.008825453632405689
SOPT,4,0.99999,24,27,27,227,3.880472286,0.000867209182676128
clsSOPT,4,0.99999,24,27,27,227,4.050130756,0.000649875912319971
QDEIM,4,0.99999,24,27,27,227,4.190661743,0.003369550102710957
clsQDEIM,4,0.99999,24,27,27,227,3.848770552,0.008681178321844356
SOPT,4,0.99999,24,27,27,232,3.949340102,0.0008672091826758803
clsSOPT,4,0.99999,24,27,27,232,4.042459011,0.0008719459588333718
QDEIM,4,0.99999,24,27,27,232,3.701143939,0.003222137966420365
clsQDEIM,4,0.99999,24,27,27,232,3.944077679,0.008379472715542525
SOPT,4,0.99999,24,27,27,237,3.985582948,0.0008672091826761321
clsSOPT,4,0.99999,24,27,27,237,4.120023401,0.0004545176690593472
QDEIM,4,0.99999,24,27,27,237,3.787351656,0.00347941503960593
clsQDEIM,4,0.99999,24,27,27,237,3.982859204,0.008026021320176603
SOPT,4,0.99999,24,27,27,242,4.072452909,0.0008672091826758871
clsSOPT,4,0.99999,24,27,27,242,4.104820375,0.0004739478349982029
QDEIM,4,0.99999,24,27,27,242,3.83221156,0.00348129073697904
clsQDEIM,4,0.99999,24,27,27,242,4.116611749,0.007502069218400022
SOPT,4,0.99999,24,27,27,247,4.154749811,0.0008672091826758778
clsSOPT,4,0.99999,24,27,27,247,4.184938744,0.0006168894737626359
QDEIM,4,0.99999,24,27,27,247,3.870725021,0.004816231216097274
clsQDEIM,4,0.99999,24,27,27,247,4.089709499,0.007665884627462474
SOPT,4,0.99999,24,27,27,252,4.165824718,0.0008672091826761271
clsSOPT,4,0.99999,24,27,27,252,4.269607599,0.0002590364247886884
QDEIM,4,0.99999,24,27,27,252,3.923353245,0.004785252285203797
clsQDEIM,4,0.99999,24,27,27,252,4.139887616,0.007572690893019276
SOPT,4,0.99999,24,27,27,257,4.247782302,0.0008672091826756552
clsSOPT,4,0.99999,24,27,27,257,4.325519194,0.0003556168423802686
QDEIM,4,0.99999,24,27,27,257,3.981959558,0.005400832005697942
clsQDEIM,4,0.99999,24,27,27,257,5.372323975,0.007598081451075894
SOPT,4,0.99999,24,27,27,262,4.332472223,0.0008672091826763472
clsSOPT,4,0.99999,24,27,27,262,4.379711452,0.0006117156225064088
QDEIM,4,0.99999,24,27,27,262,4.672474755,0.005924610256020651
clsQDEIM,4,0.99999,24,27,27,262,7.464049174,0.007588392802768469
SOPT,4,0.99999,24,27,27,267,4.455328172,0.0008672091826761355
clsSOPT,4,0.99999,24,27,27,267,4.497796944,0.0003726928219636074
QDEIM,4,0.99999,24,27,27,267,4.094151963,0.00604257034166764
clsQDEIM,4,0.99999,24,27,27,267,4.250915199,0.007570031082177147
SOPT,4,0.99999,24,27,27,272,4.49871566,0.0008952024469996911
clsSOPT,4,0.99999,24,27,27,272,4.533289029000001,0.000222746309221529
QDEIM,4,0.99999,24,27,27,272,4.147658918999999,0.006043343263545743
clsQDEIM,4,0.99999,24,27,27,272,4.261687236,0.007594896579527722
SOPT,4,0.99999,24,27,27,277,4.524823877,0.0008134541325010836
clsSOPT,4,0.99999,24,27,27,277,4.624758784,0.0001733744859253207
QDEIM,4,0.99999,24,27,27,277,4.164842186,0.006304697875643436
clsQDEIM,4,0.99999,24,27,27,277,4.353385628,0.007567121506648979
SOPT,5,0.999999,29,32,32,37,,
clsSOPT,5,0.999999,29,32,32,37,1.268717081,0.01046316677635836
QDEIM,5,0.999999,29,32,32,37,1.249949654,0.003605720571967935
clsQDEIM,5,0.999999,29,32,32,37,1.283760599,0.009471311547474106
SOPT,5,0.999999,29,32,32,42,1.390544959,0.006149297359191589
clsSOPT,5,0.999999,29,32,32,42,,
QDEIM,5,0.999999,29,32,32,42,1.486201047,0.01795664126753971
clsQDEIM,5,0.999999,29,32,32,42,1.378362054,0.006961808377980502
SOPT,5,0.999999,29,32,32,47,1.562220251,0.1138088781136705
clsSOPT,5,0.999999,29,32,32,47,1.63053807,0.0676250471846868
QDEIM,5,0.999999,29,32,32,47,1.535061037,0.0518932337418836
clsQDEIM,5,0.999999,29,32,32,47,,
SOPT,5,0.999999,29,32,32,52,,
clsSOPT,5,0.999999,29,32,32,52,1.505650246,0.002542713591493357
QDEIM,5,0.999999,29,32,32,52,1.738857218,0.7305670185801559
clsQDEIM,5,0.999999,29,32,32,52,1.65099066,0.006046552562226638
SOPT,5,0.999999,29,32,32,57,1.964661341,2.353827037826559
clsSOPT,5,0.999999,29,32,32,57,1.583628592,0.00221047425975596
QDEIM,5,0.999999,29,32,32,57,1.841540293,1.242600883270425
clsQDEIM,5,0.999999,29,32,32,57,1.66685753,0.005755531713473546
SOPT,5,0.999999,29,32,32,62,1.709810546,0.0003528087591338019
clsSOPT,5,0.999999,29,32,32,62,1.660676227,0.001652969098732901
QDEIM,5,0.999999,29,32,32,62,,
clsQDEIM,5,0.999999,29,32,32,62,1.675217292,0.004353126774706225
SOPT,5,0.999999,29,32,32,67,1.776897395,0.0003516093639998222
clsSOPT,5,0.999999,29,32,32,67,1.762903106,0.001287984542270416
QDEIM,5,0.999999,29,32,32,67,1.91927327,0.1509666076659855
clsQDEIM,5,0.999999,29,32,32,67,1.798948126,0.004134069409290002
SOPT,5,0.999999,29,32,32,72,1.84434443,0.0001041783287920148
clsSOPT,5,0.999999,29,32,32,72,1.860453961,0.001682621906582953
QDEIM,5,0.999999,29,32,32,72,1.880562253,0.006609503313338392
clsQDEIM,5,0.999999,29,32,32,72,,
SOPT,5,0.999999,29,32,32,77,1.951106312,0.0005974399134239054
clsSOPT,5,0.999999,29,32,32,77,1.927706081,0.001579777239878061
QDEIM,5,0.999999,29,32,32,77,2.05055087,0.0191481616010056
clsQDEIM,5,0.999999,29,32,32,77,,
SOPT,5,0.999999,29,32,32,82,2.029944825,0.0009280030280929758
clsSOPT,5,0.999999,29,32,32,82,2.018945083,0.001860128946127222
QDEIM,5,0.999999,29,32,32,82,2.419769196,1.001287519940617
clsQDEIM,5,0.999999,29,32,32,82,2.225369269,0.003974193364122423
SOPT,5,0.999999,29,32,32,87,2.145277312,0.001123275655024722
clsSOPT,5,0.999999,29,32,32,87,2.087819131,0.002276395172611022
QDEIM,5,0.999999,29,32,32,87,2.373579646,0.07929329205671287
clsQDEIM,5,0.999999,29,32,32,87,2.226060014,0.004341237821461216
SOPT,5,0.999999,29,32,32,92,2.195287728,0.001040124681452628
clsSOPT,5,0.999999,29,32,32,92,2.168893513,0.001851477540262565
QDEIM,5,0.999999,29,32,32,92,2.218259916,0.01538001438095357
clsQDEIM,5,0.999999,29,32,32,92,,
SOPT,5,0.999999,29,32,32,97,2.317912341,0.0009672166520443947
clsSOPT,5,0.999999,29,32,32,97,2.272530868,0.001474167891209642
